Node Number	X Location (m)	Y Location (m)	Z Location (m)	
121216	3.0722e-003	5.0579e-003	-4.6306e-003	
121218	4.3853e-003	5.2067e-003	-4.9819e-003	
121219	3.0701e-003	4.9547e-003	-4.7401e-003	
121221	4.385e-003	5.0949e-003	-5.0961e-003	
121222	3.0683e-003	4.8808e-003	-4.8156e-003	
121224	4.3857e-003	4.9806e-003	-5.2082e-003	
121225	3.0685e-003	4.8151e-003	-4.8814e-003	
121227	4.3864e-003	4.8464e-003	-5.3337e-003	
121228	3.0708e-003	4.7397e-003	-4.9554e-003	
121230	4.3842e-003	4.6653e-003	-5.492e-003	
121231	3.0733e-003	4.6316e-003	-5.0575e-003	
121233	4.3739e-003	4.4031e-003	-5.7005e-003	
121234	3.0722e-003	4.459e-003	-5.21e-003	
121236	4.3509e-003	4.0418e-003	-5.9538e-003	
121237	3.0626e-003	4.1931e-003	-5.4236e-003	
121239	4.3093e-003	3.5439e-003	-6.2487e-003	
121240	3.0393e-003	3.802e-003	-5.6981e-003	
121242	4.2455e-003	2.8867e-003	-6.5578e-003	
121243	2.9975e-003	3.2502e-003	-6.0191e-003	
121245	4.1597e-003	2.064e-003	-6.8354e-003	
121246	2.9358e-003	2.5192e-003	-6.3453e-003	
121248	4.0554e-003	1.09e-003	-7.0262e-003	
121249	2.8565e-003	1.6123e-003	-6.6161e-003	
121251	2.7652e-003	5.5871e-004	-6.7674e-003	
121252	1.5246e-003	6.4941e-003	-1.1187e-003	
121253	2.2421e-004	6.5001e-003	-5.7478e-004	
121255	1.5592e-003	6.2485e-003	-2.1051e-003	
121256	2.0694e-004	6.312e-003	-1.6548e-003	
121258	1.5853e-003	5.9165e-003	-2.917e-003	
121259	1.8804e-004	5.9968e-003	-2.5724e-003	
121261	1.6018e-003	5.5704e-003	-3.5372e-003	
121262	1.6892e-004	5.6332e-003	-3.2945e-003	
121264	1.6092e-003	5.2662e-003	-3.9773e-003	
121265	1.511e-004	5.2927e-003	-3.8183e-003	
121267	1.61e-003	5.0294e-003	-4.2729e-003	
